release_level,modality,file_pattern,column_name,description,unit,time_base_or_notes,missing_value_convention
raw,hand tracking,tracking_log_*.csv,lm10_err1,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,The release excludes the collector's internal gt_valid field.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,hand tracking,tracking_log_*.csv,lm10_err2,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,The release excludes the collector's internal gt_valid field.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,hand tracking,tracking_log_*.csv,lm11_x,Stereo-triangulated 3D coordinate of the numbered teacher-hand landmark.,metres,"Contralateral teacher hand; raw tracking record, not preprocessed. The release excludes the collector's internal gt_valid field.",Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,hand tracking,tracking_log_*.csv,lm11_y,Stereo-triangulated 3D coordinate of the numbered teacher-hand landmark.,metres,"Contralateral teacher hand; raw tracking record, not preprocessed. The release excludes the collector's internal gt_valid field.",Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,hand tracking,tracking_log_*.csv,lm11_z,Stereo-triangulated 3D coordinate of the numbered teacher-hand landmark.,metres,"Contralateral teacher hand; raw tracking record, not preprocessed. The release excludes the collector's internal gt_valid field.",Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,hand tracking,tracking_log_*.csv,c1_lm11_x,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,The release excludes the collector's internal gt_valid field.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,hand tracking,tracking_log_*.csv,c1_lm11_y,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,The release excludes the collector's internal gt_valid field.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,hand tracking,tracking_log_*.csv,c2_lm11_x,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,The release excludes the collector's internal gt_valid field.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,hand tracking,tracking_log_*.csv,c2_lm11_y,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,The release excludes the collector's internal gt_valid field.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,hand tracking,tracking_log_*.csv,lm11_conf,Tracking confidence or frame-quality score produced by the tracking pipeline.,unitless,Interpret with the tracking pipeline documentation. The release excludes the collector's internal gt_valid field.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,hand tracking,tracking_log_*.csv,lm11_err1,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,The release excludes the collector's internal gt_valid field.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,hand tracking,tracking_log_*.csv,lm11_err2,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,The release excludes the collector's internal gt_valid field.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,hand tracking,tracking_log_*.csv,lm12_x,Stereo-triangulated 3D coordinate of the numbered teacher-hand landmark.,metres,"Contralateral teacher hand; raw tracking record, not preprocessed. The release excludes the collector's internal gt_valid field.",Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,hand tracking,tracking_log_*.csv,lm12_y,Stereo-triangulated 3D coordinate of the numbered teacher-hand landmark.,metres,"Contralateral teacher hand; raw tracking record, not preprocessed. The release excludes the collector's internal gt_valid field.",Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,hand tracking,tracking_log_*.csv,lm12_z,Stereo-triangulated 3D coordinate of the numbered teacher-hand landmark.,metres,"Contralateral teacher hand; raw tracking record, not preprocessed. The release excludes the collector's internal gt_valid field.",Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,hand tracking,tracking_log_*.csv,c1_lm12_x,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,The release excludes the collector's internal gt_valid field.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,hand tracking,tracking_log_*.csv,c1_lm12_y,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,The release excludes the collector's internal gt_valid field.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,hand tracking,tracking_log_*.csv,c2_lm12_x,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,The release excludes the collector's internal gt_valid field.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,hand tracking,tracking_log_*.csv,c2_lm12_y,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,The release excludes the collector's internal gt_valid field.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,hand tracking,tracking_log_*.csv,lm12_conf,Tracking confidence or frame-quality score produced by the tracking pipeline.,unitless,Interpret with the tracking pipeline documentation. The release excludes the collector's internal gt_valid field.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,hand tracking,tracking_log_*.csv,lm12_err1,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,The release excludes the collector's internal gt_valid field.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,hand tracking,tracking_log_*.csv,lm12_err2,Field retained from the source or derived file schema; see processing provenance for details.,see metadata,The release excludes the collector's internal gt_valid field.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,hand tracking,tracking_log_*.csv,lm13_x,Stereo-triangulated 3D coordinate of the numbered teacher-hand landmark.,metres,"Contralateral teacher hand; raw tracking record, not preprocessed. The release excludes the collector's internal gt_valid field.",Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
raw,hand tracking,tracking_log_*.csv,lm13_y,Stereo-triangulated 3D coordinate of the numbered teacher-hand landmark.,metres,"Contralateral teacher hand; raw tracking record, not preprocessed. The release excludes the collector's internal gt_valid field.",Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
